Campaign ID,Campaign Name,Prospect Status,Account ID,Account Name,domain,Country,Prospect ID,Opt-In,Opt-In Source,Opt-In Timestamp,Opt-Out Timestamp,Job Title,Prospect Source,opt_in_flag,opt_out_flag
FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,No Show,0014M0000kYyeJhQAJ,Hyperion Enterprises,hyperionenterprises.biz,USA,0034M0000k1h9YfQAI,Yes,online purchase,2023-02-21 06:11:00,,"Manager, Online Marketing & Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-blooming_spring_discounts,Blooming Spring Discounts,Responded,0014M0000Mi6XelQAF,Eclipse Technologies,eclipsetechnologies.biz,USA,0034M0000oRV0cjQAJ,Yes,website form,2023-02-21 06:11:00,,"""Group Geodata, Information Management, Information Technology Analyst""",Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,Registered,0014M0000M58JzQQAV,Phoenix Technologies,phoenixtechnologies.org,USA,0034M0000mJm5U9QAI,Yes,,2023-02-21 06:11:00,,Revenue Cycle Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_fall_clearance,Annual Fall Clearance,Registered,0014M0000mfyJbZQAY,Bluebird Innovations,bluebirdinnovations.net,MEX,0034M0000eYLrIWQA1,Yes,website form,2023-02-21 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_special,Halloween Special,No Show,0014M0000BhE6DqQAL,Aquarius Systems,aquariussystems.biz,CAN,0034M0000p6tkooQAJ,Yes,online purchase,2023-02-21 06:11:00,,"Procurement Market Analyst, GHSC-PSM",Trade Show,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000RdTXmeQAH,Stellar Solutions,stellarsolutions.org,FRA,0034M0000NSh1dXQAX,Yes,,2023-02-21 06:11:00,,"""Manager, Research Analytics At Forter""",Trade Show,1,0
FY23-Q3-global-PROD461-march_madness_sale,March Madness Sale,No Show,0014M0000RdTXmeQAH,Stellar Solutions,stellarsolutions.org,FRA,0034M0000vPZPfRQAX,Yes,online contest entry,2023-02-19 06:11:00,,Studio Financial Planning & Analysis Associate,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_bash,Halloween Bash,No Show,0014M0000HCVQJZQA8,Cygnus Solutions,cygnussolutions.org,ESP,0034M0000pN4UMYQA1,Yes,referral program,2023-02-19 06:11:00,,Infrastructure Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_clearance,Halloween Clearance,No Show,0014M0000kYyeJhQAJ,Hyperion Enterprises,hyperionenterprises.biz,USA,0034M0000xChLPTQA1,Yes,online contest entry,2023-02-19 06:11:00,,Lead Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_sale,Summer Clearance Sale,Responded,0014M0000ouJwBZQAY,Omega Enterprises,omegaenterprises.net,ESP,0034M0000tHGrPMQA1,Yes,referral program,2023-02-19 06:11:00,,Cdd Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,No Show,0014M0000PHi1oQAD,Cygnus Solutions,cygnussolutions.net,GBR,0034M0000qcYmUxQAJ,Yes,referral program,2023-02-19 06:11:00,,Senior Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_sale,Labor Day Sale,No Show,0014M0000ZxU4HfQAL,Silverstone Innovations,silverstoneinnovations.net,GBR,0034M0000kuiPJtQAI,Yes,website form,2023-02-17 06:11:00,,Business operations analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_fashion_sale,Fall Fashion Sale,No Show,0014M0000A3B6XgQAJ,Mercury Innovations,mercuryinnovations.biz,USA,0034M0000pUen4HQAR,Yes,online purchase,2023-02-17 06:11:00,,Data and Metrics Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,No Show,0014M0000M58JzQQAV,Phoenix Technologies,phoenixtechnologies.org,USA,0034M0000rTsmmOQAZ,Yes,online purchase,2023-02-17 06:11:00,,Operations Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,Attended,0014M0000mfyJbZQAY,Bluebird Innovations,bluebirdinnovations.net,MEX,0034M0000uh8guNQAQ,Yes,website form,2023-02-17 06:11:00,,Senior Programmer Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_madness,Cyber Monday Madness,No Show,0014M0000ayS5yeQAB,Skyline Solutions,skylinesolutions.org,GBR,0034M0000e0G5c1QAB,Yes,,2023-02-17 06:11:00,,Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_festival_sale,Fall Festival Sale,Registered,0014M0000bduD7mQAE,Bluebird Technologies,bluebirdtech.net,CAN,0034M0000fjpYulQAI,Yes,online purchase,2023-02-17 06:11:00,,Analytics Engineer,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,No Show,0014M0000HsLYfhQAH,Aurora Systems,aurorasystems.biz,USA,0034M0000qb8Pf6QAJ,Yes,website form,2023-02-15 06:11:00,,Services Specialist & Search Senior Data Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-end_of_summer_blowout,End of Summer Blowout,Registered,0014M0000fROl7NQAT,Terra Systems Inc.,terrasystemsinc.biz,ITA,0034M0000nnpMFrQAI,Yes,,2023-02-15 06:11:00,,Analytics Engineer,Advertisement,1,0
FY23-Q3-global-PROD461-autumn_extravaganza,Autumn Extravaganza,Responded,0014M0000iqRksQQAT,Nimbus Innovations,nimbusinnovations.org,CAN,0034M0000jypIQYQA2,Yes,,2023-02-15 06:11:00,,Senior Cost Price Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_wonderland,Winter Wonderland,Attended,0014M0000mWwbZ7QAJ,Elysium Innovations,elysiuminnovations.net,USA,0034M0000rJyyEIQAZ,Yes,online purchase,2023-02-15 06:11:00,,Market Surveillance Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_sizzle_sale,Summer Sizzle Sale,No Show,0014M0000Gf3ZCQQA15,Zenith Corporation,zenithcorporation.biz,DEU,0034M0000fQDrQMQA1,Yes,online purchase,2023-02-15 06:11:00,,Systems Administrator/ System Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,No Show,0014M0000pUS9gqQAD,Vertex Corporation,vertexcorporation.biz,BRA,0034M0000ebrImDQAU,Yes,online purchase,2023-02-15 06:11:00,,Marketing Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_savings_bash,Halloween Savings Bash,No Show,0014M0000f7hC3ZQAU,Phoenix Dynamics,phoenixdyn.biz,BRA,0034M0000qSCmVkQAJ,Yes,,2023-02-15 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-thanksgiving_sale,Thanksgiving Sale,Attended,0014M0000M58JzQQAV,Phoenix Technologies,phoenixtechnologies.org,USA,0034M0000ogbd6RQAQ,Yes,newsletter subscription,2023-02-13 06:11:00,,Associate Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-autumn_bounty_sale,Autumn Bounty Sale,No Show,0014M0000CrRQXWQAZ,Apollo Innovations,apolloinnovations.net,ARGENTINA,0034M0000n5dNtMQAU,Yes,newsletter subscription,2023-02-13 06:11:00,,Head Analytics,Advertisement,1,0
FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,No Show,0014M0000M58JzQQAV,Phoenix Technologies,phoenixtechnologies.org,USA,0034M0000qS1FGeQAZ,Yes,social media campaign,2023-02-13 06:11:00,,Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_fall_clearance,Annual Fall Clearance,Registered,0014M0000A3B6XgQAJ,Mercury Innovations,mercuryinnovations.biz,USA,0034M0000o1cX59QAI,Yes,social media campaign,2023-02-13 06:11:00,,Senior Investment Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_festival_special,Fall Festival Special,No Show,0014M0000ayS5yeQAB,Skyline Solutions,skylinesolutions.org,GBR,0034M0000nvHHeZQAX,Yes,newsletter subscription,2023-02-13 06:11:00,,Senior Business System Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,No Show,0014M0000ayS5yeQAB,Skyline Solutions,skylinesolutions.org,GBR,0034M0000fQ9j9vQAJ,Yes,social media campaign,2023-02-13 06:11:00,,Application Support Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-cyber_monday_blowout,Cyber Monday Blowout,No Show,0014M0000Ri9Qe6QAF,Zenith Solutions,zenithsolutions.net,CHN,0034M0000qcA3rMQAV,Yes,,2023-02-11 06:11:00,,IT Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-blooming_spring_discounts,Blooming Spring Discounts,Responded,0014M0000ouJwBZQAY,Omega Enterprises,omegaenterprises.net,ESP,0034M0000m5YrZUQAZ,Yes,,2023-02-11 06:11:00,,Systems & Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_halloween_sale,Annual Halloween Sale,Attended,0014M0000FftR9BQAV,Nova Dynamics,novadynamics.info,MEX,0034M0000lRQ8TbQAL,Yes,online purchase,2023-02-11 06:11:00,,Advanced Analytics and Data Strategy,Social Media,1,0
FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,Registered,0014M0000XfxzVbQAJ,Nova Enterprises,novaenterprises.net,IND,0034M0000oHyvPzQAI,Yes,online purchase,2023-02-11 06:11:00,,Marketplace Operations Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_blowout,Summer Blowout,No Show,0014M0000yOAtZxQAJ,Omega Innovations,omegainnovations.org,CHN,0034M0000owDWWnQAI,Yes,,2023-02-11 06:11:00,,IT Specialist II & Senior Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_savings_bash,Halloween Savings Bash,No Show,0014M0000BhE6DqQAL,Aquarius Systems,aquariussystems.biz,CAN,0034M0000qr5jp6QAJ,Yes,website form,2023-02-11 06:11:00,,Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_splash_sale,Summer Splash Sale,No Show,0014M0000ayS5yeQAB,Skyline Solutions,skylinesolutions.org,GBR,0034M0000YG4dWmQAL,Yes,website form,2023-02-09 06:11:00,,Data Content Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-halloween_savings_bash,Halloween Savings Bash,No Show,0014M0000ZJwBVJQA16,Stellar Innovations,stellarinnov.org,FRA,0034M0000oFfECtQAZ,Yes,online purchase,2023-02-09 06:11:00,,Business Intelligence Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,No Show,0014M0000ayS5yeQAB,Skyline Solutions,skylinesolutions.org,GBR,0034M0000m1o0gIQAZ,Yes,online purchase,2023-02-09 06:11:00,,Starszy Analityk eCommerce Senior eCommerce Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,No Show,0014M0000Ri9Qe6QAF,Zenith Solutions,zenithsolutions.net,CHN,0034M0000qhV7LXQAZ,Yes,,2023-02-09 06:11:00,,IT- Security Analyst & Associate,Advertisement,1,0
FY23-Q3-global-PROD461-springtime_savings,Springtime Savings,No Show,0014M0000M58JzQQAV,Phoenix Technologies,phoenixtechnologies.org,USA,0034M0000kbXbEYQA0,Yes,website form,2023-02-09 06:11:00,,IT Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000A3B6XgQAJ,Mercury Innovations,mercuryinnovations.biz,USA,0034M0000rxxC5RQAU,Yes,online purchase,2023-02-09 06:11:00,,Junior Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,Attended,0014M0000A3B6XgQAJ,Mercury Innovations,mercuryinnovations.biz,USA,0034M0000p9N7OwQAJ,Yes,,2023-02-07 06:11:00,,"Senior Director, Data and Analytics, Business Intelligence",Advertisement,1,0
FY23-Q3-global-PROD461-fall_festival_sale,Fall Festival Sale,Registered,0014M0000Mi6XelQAF,Eclipse Technologies,eclipsetechnologies.biz,USA,0034M0000nr95MPQAY,Yes,,2023-02-07 06:11:00,,Director Crossix Analytics Services,Trade Show,1,0
FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,No Show,0014M0000M58JzQQAV,Phoenix Technologies,phoenixtechnologies.org,USA,0034M0000oTuAhXQAV,Yes,website form,2023-02-07 06:11:00,,Associate - Cyber Security IA Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_sale,Labor Day Sale,No Show,0014M0000eMRa3aQAD,Horizon Technologies,horizontechnologies.net,JPN,0034M0000w9I6mEQAT,Yes,online purchase,2023-02-07 06:11:00,,Senior Systems Analyst & Senior Developer,Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,Responded,0014M0000QcfBr7QAJ,Orion Dynamics,oriondynamics.biz,USA,0034M0000Z2G4tyQAB,Yes,,2023-02-07 06:11:00,,Lead SOC Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,Attended,0014M0000Wnj8WrQAJ,Astral Solutions,astralsolutions.net,IND,0034M0000qfP6L5QAI,Yes,website form,2023-02-07 06:11:00,,Risk Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_bonanza,Summer Savings Bonanza,Responded,0014M0000Ri9Qe6QAF,Zenith Solutions,zenithsolutions.net,CHN,0034M0000qZWq4GQAX,Yes,online purchase,2023-02-05 06:11:00,,Client Experience Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_fashion_sale,Fall Fashion Sale,No Show,0014M0000Ri9Qe6QAF,Zenith Solutions,zenithsolutions.net,CHN,0034M0000kZbWYKQA1,Yes,,2023-02-05 06:11:00,,"Business Analyst & Project Manager, Information Technology",Advertisement,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,Registered,0014M0000RdTXmeQAH,Stellar Solutions,stellarsolutions.org,FRA,0034M0000psW3SzQAJ,Yes,,2023-02-05 06:11:00,,Senior Business Intelligence Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,No Show,0014M0000kYyeJhQAJ,Hyperion Enterprises,hyperionenterprises.biz,USA,0034M0000p4HkjdQAB,Yes,,2023-02-05 06:11:00,,IS Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-labor_day_sale,Labor Day Sale,No Show,0014M0000ZJwBVJQA17,Stellar Innovations,stellarinnov.org,FRA,0034M0000uomEblQAI,Yes,online purchase,2023-02-05 06:11:00,,Junior Vulnerability Management Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_fall_sale,Annual Fall Sale,Attended,0014M0000eMRa3aQAD,Horizon Technologies,horizontechnologies.net,JPN,0034M0000rZp5CyQAJ,Yes,online purchase,2023-02-05 06:11:00,,Senior Insight Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-thanksgiving_sale,Thanksgiving Sale,Attended,0014M0000XfxzVbQAJ,Nova Enterprises,novaenterprises.net,IND,0034M0000ml7VQDQA2,Yes,email subscription,2023-02-03 06:11:00,,Senior Sustainability Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-autumn_affair,Autumn Affair,Registered,0014M0000CrRQXWQAZ,Apollo Innovations,apolloinnovations.net,ARGENTINA,0034M0000sPyHsxQAF,Yes,email subscription,2023-02-03 06:11:00,,Senior Privacy Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_blowout,Summer Blowout,Registered,0014M0000M58JzQQAV,Phoenix Technologies,phoenixtechnologies.org,USA,0034M0000qqOqzVQAZ,Yes,online contest entry,2023-02-03 06:11:00,,Senior IT Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_splash_sale,Summer Splash Sale,No Show,0014M0000ayS5yeQAB,Skyline Solutions,skylinesolutions.org,GBR,0034M0000oRfLTvQAJ,Yes,online contest entry,2023-02-03 06:11:00,,Data Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-winter_clearance,Winter Clearance,No Show,0014M0000FftR9BQAV,Nova Dynamics,novadynamics.info,MEX,0034M0000kRysZLQAZ,Yes,referral program,2023-02-03 06:11:00,,Principal/Assistant Principal/System Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_into_savings,Spring Into Savings,No Show,0014M0000ZJwBVJQA5,Stellar Innovations,stellarinnov.org,FRA,0034M0000DByLVRQAX,Yes,website form,2023-02-01 06:11:00,,Analyst - Product,Advertisement,1,0
FY23-Q3-global-PROD461-fall_fever_sale,Fall Fever Sale,Registered,0014M0000Kuiz6SQAR,Astra Dynamics,astradynamics.org,GBR,0034M0000rJ6pyTQAZ,Yes,,2023-02-01 06:11:00,,Information Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_blowout,Cyber Monday Blowout,No Show,0014M0000Wnj8WrQAJ,Astral Solutions,astralsolutions.net,IND,0034M0000jVNVjaQAH,Yes,online purchase,2023-02-01 06:11:00,,Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_blowout,Summer Blowout,No Show,0014M0000k4RUwvQAN,Quantum Dynamics,quantumdyn.info,DEU,0034M0000n3yxGQQAY,Yes,online purchase,2023-02-01 06:11:00,,Finance Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-blooming_spring_discounts,Blooming Spring Discounts,Responded,0014M0000bduD7mQAE,Bluebird Technologies,bluebirdtech.net,CAN,0034M0000o1vZqdQAJ,Yes,online purchase,2023-02-01 06:11:00,,Business Intelligence Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_fashion_sale,Fall Fashion Sale,No Show,0014M0000FftR9BQAV,Nova Dynamics,novadynamics.info,MEX,0034M0000mD00zwQAB,Yes,website form,2023-02-01 06:11:00,,Senior Director of Analytics & Decision Science,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,No Show,0014M0000y1i1EQQAY,Polaris Innovations,polarisinnovations.org,USA,0034M0000JU9lyBQAX,Yes,,2023-01-30 06:11:00,,HR Learning Assistant Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_into_savings,Spring Into Savings,No Show,0014M0000XfxzVbQAJ,Nova Enterprises,novaenterprises.net,IND,0034M0000mjmOlXQAY,Yes,,2023-01-30 06:11:00,,"Vice President, Data Science & Analytics",Referral,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,Registered,0014M0000Mi6XelQAF,Eclipse Technologies,eclipsetechnologies.biz,USA,0034M0000p42ScNQAY,Yes,website form,2023-01-30 06:11:00,,Vice President - Wealth Management Analytics & Data Strategy,Advertisement,1,0
FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,No Show,0014M0000kYyeJhQAJ,Hyperion Enterprises,hyperionenterprises.biz,USA,0034M0000qV4d2DQAZ,Yes,website form,2023-01-30 06:11:00,,Senior Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_bonanza,Summer Savings Bonanza,Responded,0014M0000A3B6XgQAJ,Mercury Innovations,mercuryinnovations.biz,USA,0034M0000pIZ4hmQAD,Yes,,2023-01-30 06:11:00,,Senior Clinical Information Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,No Show,0014M0000TxFw8VQAT,Solaris Corporation,solariscorporation.biz,ITA,0034M0000r2AlxfQAJ,Yes,online purchase,2023-01-28 06:11:00,,"Vice President, Strategy & Business Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzle_sale,Summer Sizzle Sale,No Show,0014M0000DkP01UQAZ,Apex Innovations,apexinnov.com,USA,0034M0000NlEjZsQAL,Yes,,2023-01-28 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,No Show,0014M0000fROl7NQAT,Terra Systems Inc.,terrasystemsinc.biz,ITA,0034M0000q7FlSqQAJ,Yes,online purchase,2023-01-28 06:11:00,,Senior Data Enablement Information Systems Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-end_of_summer_blowout,End of Summer Blowout,Registered,0014M0000HsLYfhQAH,Aurora Systems,aurorasystems.biz,USA,0034M0000nGep4nQAB,Yes,website form,2023-01-28 06:11:00,,Data Analyst,Referral,1,0
FY23-Q3-global-PROD461-autumn_extravaganza,Autumn Extravaganza,Responded,0014M0000eMRa3aQAD,Horizon Technologies,horizontechnologies.net,JPN,0034M0000pSvlEFQAZ,Yes,website form,2023-01-28 06:11:00,,"Division Project, Information Analyst",Advertisement,1,0
FY23-Q3-global-PROD461-winter_wonderland,Winter Wonderland,No Show,0014M0000mj44DgQAI,Silver Oak Enterprises,silveroakent.biz,ARGENTINA,0034M0000TjfxdiQAB,Yes,,2023-01-28 06:11:00,,Technology Security Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_bash,Halloween Bash,No Show,0014M0000IZJZKtQAX,Vertex Corporation,vertexcorp.net,JPN,0034M0000ryp5F0QAI,Yes,,2023-01-28 06:11:00,,Research Analyst Banks and Insurance (Vice President),Advertisement,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,No Show,0014M0000XfxzVbQAJ,Nova Enterprises,novaenterprises.net,IND,0034M0000oNv49xQAJ,Yes,social media campaign,2023-01-26 06:11:00,,"Insights, Emerging Markets & Hospital Vice President, Business Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,No Show,0014M0000RdTXmeQAH,Stellar Solutions,stellarsolutions.org,FRA,0034M0000lzfQ7WQAU,Yes,newsletter subscription,2023-01-26 06:11:00,,Data & Reporting Standards Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000mfyJbZQAY,Bluebird Innovations,bluebirdinnovations.net,MEX,0034M0000pP2slQQAV,Yes,newsletter subscription,2023-01-26 06:11:00,,Senior Database Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_fall_sale,Annual Fall Sale,Attended,0014M0000ayS5yeQAB,Skyline Solutions,skylinesolutions.org,GBR,0034M0000chJ8qCQAX,Yes,event registration,2023-01-26 06:11:00,,Applications Development Senior Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,Responded,0014M0000ZJwBVJQA9,Stellar Innovations,stellarinnov.org,FRA,0034M0000rBB7rPQAV,Yes,newsletter subscription,2023-01-26 06:11:00,,System Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,Attended,0014M0000Wnj8WrQAJ,Astral Solutions,astralsolutions.net,IND,0034M0000qcBeVZQAZ,Yes,social media campaign,2023-01-26 06:11:00,,Team Leader Provider Reimbursement Analytics,Social Media,1,0
FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,No Show,0014M0000ZxU4HfQAL,Silverstone Innovations,silverstoneinnovations.net,GBR,0034M0000qRVQliQAH,Yes,,2023-01-24 06:11:00,,Direcror of analysis,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,Responded,0014M0000A3B6XgQAJ,Mercury Innovations,mercuryinnovations.biz,USA,0034M0000X0QzwTQAT,Yes,,2023-01-24 06:11:00,,Social Media,Referral,1,0
FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,No Show,0014M0000y1i1EQQAY,Polaris Innovations,polarisinnovations.org,USA,0034M0000nMD40KQAV,Yes,,2023-01-24 06:11:00,,Senior Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,Attended,0014M0000QcfBr7QAJ,Orion Dynamics,oriondynamics.biz,USA,0034M0000mBRx3PQAV,Yes,online purchase,2023-01-24 06:11:00,,Coordinator Analytics,Advertisement,1,0
